Year,Week,Slate,ID,Name,Position,Salary,GameInfo,Team,Opponent,FPPG,InjuryStatus,InjuryDetails
2017,Week9,Full,9725865,DeAndre Hopkins,WR,9200,IND@HOU 11/05/2017 01:00PM ET,HOU,,0.0,,
2017,Week9,Full,9726083,Ezekiel Elliott,RB,9000,KC@DAL 11/05/2017 04:25PM ET,DAL,,0.0,,
2017,Week9,Full,9725635,LeSean McCoy,RB,8700,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9726128,Kareem Hunt,RB,8600,KC@DAL 11/05/2017 04:25PM ET,KC,,0.0,,
2017,Week9,Full,9726173,Leonard Fournette,RB,8400,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9726183,Deshaun Watson,QB,8100,IND@HOU 11/05/2017 01:00PM ET,HOU,,0.0,,
2017,Week9,Full,9726030,Todd Gurley II,RB,8100,LAR@NYG 11/05/2017 01:00PM ET,LAR,,0.0,,
2017,Week9,Full,9725688,Julio Jones,WR,7800,ATL@CAR 11/05/2017 01:00PM ET,ATL,,0.0,,
2017,Week9,Full,9725892,Mike Evans,WR,7700,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
2017,Week9,Full,9725686,Mark Ingram,RB,7600,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9725692,A.J. Green,WR,7400,CIN@JAX 11/05/2017 01:00PM ET,CIN,,0.0,,
2017,Week9,Full,9725659,Russell Wilson,QB,7300,WAS@SEA 11/05/2017 04:05PM ET,SEA,,0.0,,
2017,Week9,Full,9726004,Michael Thomas,WR,7200,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9726143,Will Fuller V,WR,7000,IND@HOU 11/05/2017 01:00PM ET,HOU,,0.0,,
2017,Week9,Full,9725523,Drew Brees,QB,7000,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9725644,Doug Baldwin,WR,6900,WAS@SEA 11/05/2017 04:05PM ET,SEA,,0.0,,
2017,Week9,Full,9725752,Zach Ertz,TE,6800,DEN@PHI 11/05/2017 01:00PM ET,PHI,,0.0,,
2017,Week9,Full,9725678,Travis Kelce,TE,6700,KC@DAL 11/05/2017 04:25PM ET,KC,,0.0,,
2017,Week9,Full,9725874,Dak Prescott,QB,6700,KC@DAL 11/05/2017 04:25PM ET,DAL,,0.0,,
2017,Week9,Full,9726181,Tyreek Hill,WR,6700,KC@DAL 11/05/2017 04:25PM ET,KC,,0.0,,
2017,Week9,Full,9725880,Devonta Freeman,RB,6600,ATL@CAR 11/05/2017 01:00PM ET,ATL,,0.0,,
2017,Week9,Full,9726222,Amari Cooper,WR,6600,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9726184,Christian McCaffrey,RB,6500,ATL@CAR 11/05/2017 01:00PM ET,CAR,,0.0,,
2017,Week9,Full,9725542,Alex Smith,QB,6500,KC@DAL 11/05/2017 04:25PM ET,KC,,0.0,,
2017,Week9,Full,9726224,Michael Crabtree,WR,6500,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9725820,David Johnson,RB,6400,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9725632,Dez Bryant,WR,6400,KC@DAL 11/05/2017 04:25PM ET,DAL,,0.0,,
2017,Week9,Full,9726209,Derek Carr,QB,6400,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9725617,Cam Newton,QB,6300,ATL@CAR 11/05/2017 01:00PM ET,CAR,,0.0,,
2017,Week9,Full,9726149,Alvin Kamara,RB,6300,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9726250,Jarvis Landry,WR,6300,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9726283,Golden Tate,WR,6300,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9725538,Matt Ryan,QB,6200,ATL@CAR 11/05/2017 01:00PM ET,ATL,,0.0,,
2017,Week9,Full,9725929,Kelvin Benjamin,WR,6200,ATL@CAR 11/05/2017 01:00PM ET,CAR,,0.0,,
2017,Week9,Full,9725778,Lamar Miller,RB,6200,IND@HOU 11/05/2017 01:00PM ET,HOU,,0.0,,
2017,Week9,Full,9725983,Carson Wentz,QB,6100,DEN@PHI 11/05/2017 01:00PM ET,PHI,,0.0,,
2017,Week9,Full,9725780,Chris Thompson,RB,6100,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9726252,DeVante Parker,WR,6100,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9726271,Matthew Stafford,QB,6100,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9725610,Demaryius Thomas,WR,6000,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725966,Marcus Mariota,QB,6000,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9726306,Aaron Jones,RB,6000,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9725643,Tyrod Taylor,QB,5900,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9725552,Larry Fitzgerald,WR,5900,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9725622,Doug Martin,RB,5800,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
2017,Week9,Full,9726016,Jameis Winston,QB,5800,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
2017,Week9,Full,9726314,Jordy Nelson,WR,5800,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9725591,Emmanuel Sanders,WR,5700,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725669,Kirk Cousins,QB,5700,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9726242,Jay Ajayi,RB,5700,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9726137,Evan Engram,TE,5600,LAR@NYG 11/05/2017 01:00PM ET,NYG,,0.0,,
2017,Week9,Full,9725530,Carson Palmer,QB,5600,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9725561,Adrian Peterson,RB,5600,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9726285,Marvin Jones Jr.,WR,5600,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9725524,Josh McCown,QB,5500,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725581,DeSean Jackson,WR,5500,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
2017,Week9,Full,9726066,Jared Goff,QB,5500,LAR@NYG 11/05/2017 01:00PM ET,LAR,,0.0,,
2017,Week9,Full,9725567,Darren McFadden,RB,5500,KC@DAL 11/05/2017 04:25PM ET,DAL,,0.0,,
2017,Week9,Full,9725624,Alfred Morris,RB,5500,KC@DAL 11/05/2017 04:25PM ET,DAL,,0.0,,
2017,Week9,Full,9726044,Devin Funchess,WR,5400,ATL@CAR 11/05/2017 01:00PM ET,CAR,,0.0,,
2017,Week9,Full,9725708,Andrew Luck,QB,5400,IND@HOU 11/05/2017 01:00PM ET,IND,,0.0,,
2017,Week9,Full,9725598,DeMarco Murray,RB,5400,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9726316,Davante Adams,WR,5400,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9725528,Derek Anderson,QB,5300,ATL@CAR 11/05/2017 01:00PM ET,CAR,,0.0,,
2017,Week9,Full,9725741,Mohamed Sanu,WR,5300,ATL@CAR 11/05/2017 01:00PM ET,ATL,,0.0,,
2017,Week9,Full,9725760,Alshon Jeffery,WR,5300,DEN@PHI 11/05/2017 01:00PM ET,PHI,,0.0,,
2017,Week9,Full,9725953,Jacoby Brissett,QB,5200,IND@HOU 11/05/2017 01:00PM ET,IND,,0.0,,
2017,Week9,Full,9726012,Sterling Shepard,WR,5200,LAR@NYG 11/05/2017 01:00PM ET,NYG,,0.0,,
2017,Week9,Full,9725807,Carlos Hyde,RB,5200,ARI@SF 11/05/2017 04:05PM ET,SF,,0.0,,
2017,Week9,Full,9726167,Joe Mixon,RB,5100,CIN@JAX 11/05/2017 01:00PM ET,CIN,,0.0,,
2017,Week9,Full,9725648,Pierre Garcon,WR,5100,ARI@SF 11/05/2017 04:05PM ET,SF,,0.0,,
2017,Week9,Full,9726302,Brett Hundley,QB,5100,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9725588,Andy Dalton,QB,5000,CIN@JAX 11/05/2017 01:00PM ET,CIN,,0.0,,
2017,Week9,Full,9725557,Ted Ginn Jr.,WR,5000,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9726089,Derrick Henry,RB,5000,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9725571,Jimmy Graham,TE,5000,WAS@SEA 11/05/2017 04:05PM ET,SEA,,0.0,,
2017,Week9,Full,9725886,Austin Seferian-Jenkins,TE,4900,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725727,T.Y. Hilton,WR,4900,IND@HOU 11/05/2017 01:00PM ET,IND,,0.0,,
2017,Week9,Full,9725543,Delanie Walker,TE,4900,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9726019,C.J. Beathard,QB,4900,ARI@SF 11/05/2017 04:05PM ET,SF,,0.0,,
2017,Week9,Full,9725902,Jamison Crowder,WR,4900,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9726239,Jay Cutler,QB,4900,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9725700,Jermaine Kearse,WR,4800,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725529,Ryan Fitzpatrick,QB,4800,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
2017,Week9,Full,9725551,Eli Manning,QB,4800,LAR@NYG 11/05/2017 01:00PM ET,NYG,,0.0,,
2017,Week9,Full,9725958,C.J. Anderson,RB,4800,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9726010,Nelson Agholor,WR,4800,DEN@PHI 11/05/2017 01:00PM ET,PHI,,0.0,,
2017,Week9,Full,9725559,Brian Hoyer,QB,4800,ARI@SF 11/05/2017 04:05PM ET,SF,,0.0,,
2017,Week9,Full,9725776,Jordan Reed,TE,4800,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9726210,EJ Manuel,QB,4800,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9726038,Tevin Coleman,RB,4700,ATL@CAR 11/05/2017 01:00PM ET,ATL,,0.0,,
2017,Week9,Full,9725775,AJ McCarron,QB,4700,CIN@JAX 11/05/2017 01:00PM ET,CIN,,0.0,,
2017,Week9,Full,9725867,Blake Bortles,QB,4700,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9725811,Trevor Siemian,QB,4700,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725537,Drew Stanton,QB,4700,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9725587,Colt McCoy,QB,4700,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9725863,Paul Richardson,WR,4700,WAS@SEA 11/05/2017 04:05PM ET,SEA,,0.0,,
2017,Week9,Full,9726198,Patrick Mahomes II,QB,4700,KC@DAL 11/05/2017 04:25PM ET,KC,,0.0,,
2017,Week9,Full,9726318,Randall Cobb,WR,4700,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9725664,Bilal Powell,RB,4600,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725786,Tom Savage,QB,4600,IND@HOU 11/05/2017 01:00PM ET,HOU,,0.0,,
2017,Week9,Full,9725580,Chase Daniel,QB,4600,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9725541,Joe Flacco,QB,4600,BAL@TEN 11/05/2017 01:00PM ET,BAL,,0.0,,
2017,Week9,Full,9725848,Rishard Matthews,WR,4600,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9726118,Alex Collins,RB,4600,BAL@TEN 11/05/2017 01:00PM ET,BAL,,0.0,,
2017,Week9,Full,9725713,Blaine Gabbert,QB,4600,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9725927,Tyler Lockett,WR,4600,WAS@SEA 11/05/2017 04:05PM ET,SEA,,0.0,,
2017,Week9,Full,9725531,Jason Witten,TE,4600,KC@DAL 11/05/2017 04:25PM ET,DAL,,0.0,,
2017,Week9,Full,9725991,T.J. Yeldon,RB,4500,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9725822,Cameron Brate,TE,4500,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
2017,Week9,Full,9725791,Geno Smith,QB,4500,LAR@NYG 11/05/2017 01:00PM ET,NYG,,0.0,,
2017,Week9,Full,9726054,Cooper Kupp,WR,4500,LAR@NYG 11/05/2017 01:00PM ET,LAR,,0.0,,
2017,Week9,Full,9725745,Brock Osweiler,QB,4500,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725525,Matt Cassel,QB,4500,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9725616,Ryan Mallett,QB,4500,BAL@TEN 11/05/2017 01:00PM ET,BAL,,0.0,,
2017,Week9,Full,9726027,Cooper Rush,QB,4500,KC@DAL 11/05/2017 04:25PM ET,DAL,,0.0,,
2017,Week9,Full,9726240,Matt Moore,QB,4500,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9726254,Kenny Stills,WR,4500,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9726287,Kenny Golladay,WR,4500,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9726303,Joe Callahan,QB,4500,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9726304,Ty Montgomery,RB,4500,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9725547,Greg Olsen,TE,4400,ATL@CAR 11/05/2017 01:00PM ET,CAR,,0.0,,
2017,Week9,Full,9725608,Chris Ivory,RB,4400,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9725668,Nick Foles,QB,4400,DEN@PHI 11/05/2017 01:00PM ET,PHI,,0.0,,
2017,Week9,Full,9726087,Corey Davis,WR,4400,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9725877,Josh Doctson,WR,4400,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9726155,Charcandrick West,RB,4400,KC@DAL 11/05/2017 04:25PM ET,KC,,0.0,,
2017,Week9,Full,9725556,Matt Schaub,QB,4300,ATL@CAR 11/05/2017 01:00PM ET,ATL,,0.0,,
2017,Week9,Full,9725737,Jack Doyle,TE,4300,IND@HOU 11/05/2017 01:00PM ET,IND,,0.0,,
2017,Week9,Full,9725560,Chad Henne,QB,4300,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9725838,Robert Woods,WR,4300,LAR@NYG 11/05/2017 01:00PM ET,LAR,,0.0,,
2017,Week9,Full,9725896,Javorius Allen,RB,4300,BAL@TEN 11/05/2017 01:00PM ET,BAL,,0.0,,
2017,Week9,Full,9725656,Austin Davis,QB,4300,WAS@SEA 11/05/2017 04:05PM ET,SEA,,0.0,,
2017,Week9,Full,9725973,Robby Anderson,WR,4200,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725597,Scott Tolzien,QB,4200,IND@HOU 11/05/2017 01:00PM ET,IND,,0.0,,
2017,Week9,Full,9725854,Sean Mannion,QB,4200,LAR@NYG 11/05/2017 01:00PM ET,LAR,,0.0,,
2017,Week9,Full,9725908,Sammy Watkins,WR,4200,LAR@NYG 11/05/2017 01:00PM ET,LAR,,0.0,,
2017,Week9,Full,9725684,LeGarrette Blount,RB,4200,DEN@PHI 11/05/2017 01:00PM ET,PHI,,0.0,,
2017,Week9,Full,9725735,John Brown,WR,4200,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9726145,Matt Breida,RB,4200,ARI@SF 11/05/2017 04:05PM ET,SF,,0.0,,
2017,Week9,Full,9726214,DeAndre Washington,RB,4200,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9726272,Jake Rudock,QB,4200,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9725563,Matt Forte,RB,4100,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725654,Charles Clay,TE,4100,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9726199,Marlon Mack,RB,4100,IND@HOU 11/05/2017 01:00PM ET,IND,,0.0,,
2017,Week9,Full,9725796,Allen Hurns,WR,4100,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9725583,Jamaal Charles,RB,4100,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725578,Eric Decker,WR,4100,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9725535,Vernon Davis,TE,4100,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9725690,Terrelle Pryor Sr.,WR,4100,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9725577,Joe Webb,QB,4000,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9725759,Bryce Petty,QB,4000,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725988,Nathan Peterman,QB,4000,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
